requestId	songTitle	songArtist	isNonlist	amount	requesterId	requesterName	requestSource	note	createdAt	playedAt
2569471	Losing My Religion (MauColi piano version)	R.E.M	0	12.78	4015967	NachoBroRyan	manual	after free song request	04/14/2021 12:07:51 am	04/14/2021 12:07:51 am
2569441	Twilight and Mist		1	10	4017016	moq9981	manual		04/13/2021 11:56:58 pm	04/13/2021 11:56:58 pm
2569425	 Over the Rainbow	Israel Kamakawiwoʻole	0	5	4016994	pyrotheory	manual	resub x2	04/13/2021 11:50:31 pm	04/13/2021 11:50:31 pm
2569396	Nocturne in G minor, Op.15, No.3	Chopin	0	0.01	4016967	AlexRockJazz	manual	channel pt	04/13/2021 11:42:22 pm	04/13/2021 11:42:22 pm
2569378	Mario Kart Wii - Rainbow Road	-	0	0	4016953	SpiritLiveLoopartist	manual	gift subs/bits	04/13/2021 11:37:09 pm	04/13/2021 11:37:09 pm
2569357	Inuyasha - Futari no Kimochi (To Love's end)	Inuyasha	0	10	4016762	Violinanthony	manual		04/13/2021 11:30:39 pm	04/13/2021 11:30:39 pm
2569341	Clara's Theme		1	0.01	4016747	Condoulo_	manual	https://musescore.com/user/28224/scores/4875169	04/13/2021 11:24:52 pm	04/13/2021 11:24:52 pm
2569323	The Heart of Worship	Matt Redman	0	5	4016758	Jonlimusic	manual	resub x6 "I'm still hanging out with my dad and his request is Heart of worship"	04/13/2021 11:18:54 pm	04/13/2021 11:18:54 pm
2569305	To Zanarkand	Final Fantasy X 	0	11.11	4016689	aaron	manual		04/13/2021 11:12:20 pm	04/13/2021 11:12:20 pm
2569283	Mickey - Bill Conti		1	33.33	4016798	aaron_w_	manual	https://www.musicnotes.com/sheetmusic/mtd.asp?ppn=MN0057526	04/13/2021 11:05:09 pm	04/13/2021 11:05:09 pm
2569232	A Midnight Rain by David Nevue		1	24.67	4016687	Nachobroryan	manual	https://bit.ly/3dfWU7R	04/13/2021 10:52:38 pm	04/13/2021 10:52:38 pm
2569188	Lord Hold My Hand		1	10	4016650	actionomviefan3000	manual	https://sheetmusic-free.com/lord-hold-my-hand-sheet-music-yiruma/	04/13/2021 10:42:57 pm	04/13/2021 10:42:57 pm
2569145	Moonlight Densetsu		1	20	4016581	Animexcel	manual	"Moonlight Densetsu" Sailor Moon theme. I dm'ed the sheet music on discord	04/13/2021 10:32:34 pm	04/13/2021 10:32:34 pm
2569113	Suteki Da Ne- Final Fantasy X		1	0.1	4016361	OuttaPWN3D	manual	https://musescore.com/user/5918261/scores/4459821?share=copy_link	04/13/2021 10:24:55 pm	04/13/2021 10:24:55 pm
2569079	Clair de Lune	Debussy	0	5	4016294	Bagelsmmmm	manual		04/13/2021 10:16:28 pm	04/13/2021 10:16:28 pm
2569042	Fantasy BY EARTH WIND & FIRE		1	33.33	4016548	AngeliqueLovesJazz 	manual	https://www.musicnotes.com/sheetmusic/mtd.asp?ppn=MN0065476	04/13/2021 10:09:36 pm	04/13/2021 10:09:36 pm
2569001	Doctor Who Main Theme 2005 - 2007		1	20	4016403	condoulo	manual	https://musescore.com/user/89075/scores/4677401?share=copy_link	04/13/2021 10:01:01 pm	04/13/2021 10:01:01 pm
2568899	Oceans	Hillsong United	0	0.1	4016024	flyyyzer	manual	winner	04/13/2021 09:41:14 pm	04/13/2021 09:41:14 pm
2568846	This is Gallifrey - Doctor Who	Ron Grainer	0	5	4016354	condoulo	manual	gift sub	04/13/2021 09:32:11 pm	04/13/2021 09:32:11 pm
2568809	Don't Let the Sun Go Down on Me	Elton John	0	5	4016019	LinkSamus3	manual	resubed	04/13/2021 09:25:47 pm	04/13/2021 09:25:48 pm
2568748	Moonlight Sonata 3rd Movement	Beethoven	0	7	4015996	bagelsmmmm	manual	bits	04/13/2021 09:14:58 pm	04/13/2021 09:14:58 pm
2568677	I Give you My Heart - Crash Landing on You OST	Lee Ji-Eun	0	10	4015904	violinanthony	manual		04/13/2021 09:04:52 pm	04/13/2021 09:04:52 pm
2568666	Improvisation	MiaMetzMusic	0	50	4016094	modestnature79	manual	gifted	04/13/2021 09:03:21 pm	04/13/2021 09:03:21 pm
2568485	Rivers in the Desert - Persona 5	Shoji Meguro	0	10	4015868	daanik	manual		04/13/2021 08:35:40 pm	04/13/2021 08:35:40 pm
2568432	Kass's theme (The Champion's Ballad)	Manaka Kataoka	0	10	4015529	wolfried	manual	bits	04/13/2021 08:27:16 pm	04/13/2021 08:27:16 pm
2568398	Sing as a song Plz		1	10	4015874	aaron_w_	manual	pick a song you would like to sing	04/13/2021 08:23:20 pm	04/13/2021 08:23:20 pm
2568328	Myriad Days	Eluvium	0	5	4015486	NachoBroRyan	manual	gifted	04/13/2021 08:12:50 pm	04/13/2021 08:12:50 pm
2568270	An End Once and For All (Mass Effect 3)	Sam Hulick, Clint Mansell	0	5	4015433	geekydude80	manual	resub	04/13/2021 08:06:15 pm	04/13/2021 08:06:15 pm
2568222	Words Don’t Come Easy - Mamamoo		1	22.22	4015660	aaron_w_	manual		04/13/2021 08:00:09 pm	04/13/2021 08:00:09 pm
2568158	Kiseki - Pokemon X&Y Ending Theme	Shota Kageyama	0	5	4015416	condoulo	manual	gifted	04/13/2021 07:53:12 pm	04/13/2021 07:53:12 pm
2568114	Inochi No Namae - Spirited Away	-	0	5	4015383	bryanquach	manual	resubed	04/13/2021 07:48:08 pm	04/13/2021 07:48:08 pm
2568051	Oogway Ascends (from Kung Fu Panda)	Hans Zimmer	0	25	4015424	violinanthony	manual	gifted	04/13/2021 07:41:09 pm	04/13/2021 07:41:09 pm
2567979	Love Hurts	Incubus	0	0	4015336	carlinmcool	extension		04/13/2021 07:32:49 pm	04/13/2021 07:32:49 pm
2567912	Breathe me	Sia	0	0	4015333	aaron_w_	twitch-chat		04/13/2021 07:24:32 pm	04/13/2021 07:24:32 pm
2556567	Tabi no Tochuu - Spice and Wolf	-	0	0	4001844	mastes21	extension		04/12/2021 02:05:03 pm	04/12/2021 02:05:03 pm
2556482	Giorno's Theme	Jojo's Bizarre Adventure	0	0	4001801	rmagic96	extension		04/12/2021 01:55:16 pm	04/12/2021 01:55:16 pm
2556452	The Scientist	Coldplay	0	0	4001784	sundancehelix	extension		04/12/2021 01:51:30 pm	04/12/2021 01:51:30 pm
2556376	Hanezeve Caradhina	Kevin Penkin	0	0	4001776	sirfredy8	website		04/12/2021 01:44:30 pm	04/12/2021 01:44:30 pm
2556320	Je Me Souviens	Lara Fabian	0	0	4001749	aaron_w_	twitch-chat		04/12/2021 01:38:42 pm	04/12/2021 01:38:42 pm
2556261	Victory	Two Steps From Hell	0	5	4001879	Tecknobill	manual	500 bits	04/12/2021 01:33:27 pm	04/12/2021 01:33:27 pm
2556037	Go the Distance (from Hercules)	Alan Menken	0	0	4001259	tecknobill	website		04/12/2021 01:12:50 pm	04/12/2021 01:12:50 pm
2555987	New York State of Mind	Billy Joel	0	0	4001206	maple_syrup_steve	twitch-chat		04/12/2021 01:07:31 pm	04/12/2021 01:07:31 pm
2555888	 Dan Dan Kokoro Hikareteku	Dragon Ball GT	0	0	4001202	animexcel0113	website		04/12/2021 12:57:41 pm	04/12/2021 12:57:41 pm
2555820	I Give you My Heart - Crash Landing on You OST	Lee Ji-Eun	0	0	4001169	katsu95	website		04/12/2021 12:51:00 pm	04/12/2021 12:51:00 pm
2555737	Nuvole Bianche	Ludovico Einaudi	0	0	4001168	Genslash	manual		04/12/2021 12:43:53 pm	04/12/2021 12:43:53 pm
2555605	Inherent Mosaic	Eluvium	0	5	4000853	NachoBroRyan_	manual		04/12/2021 12:31:21 pm	04/12/2021 12:31:21 pm
2555558	I Don't Want to Miss a Thing	Aerosmith 	0	0	4000635	codernem	website		04/12/2021 12:25:47 pm	04/12/2021 12:25:47 pm
2555486	Never Gonna Give You Up (A Rick Roll)	Rick Astley	0	0	4000631	marethyw	website		04/12/2021 12:18:05 pm	04/12/2021 12:18:05 pm
2555440	Kiseki - Pokemon X&Y Ending Theme	Shota Kageyama	0	0	4000622	condoulo	twitch-chat		04/12/2021 12:12:59 pm	04/12/2021 12:12:59 pm
2555377	River Flows In You	Yiruma	0	0	4000621	tecknobill	twitch-chat		04/12/2021 12:06:32 pm	04/12/2021 12:06:32 pm
2555325	Skyfall	Adele	0	5	4000723	javi1092_	manual	resub x4	04/12/2021 12:00:51 pm	04/12/2021 12:00:51 pm
2555261	Riko's Theme (Made in Abyss	Kevin Penkin	0	5	4000719	SirFredy8_	manual	500 bits	04/12/2021 11:52:52 am	04/12/2021 11:52:52 am
2555207	Recital	Eluvium	0	6.89	4000625	NachoBroRyan	twitch-chat		04/12/2021 11:45:52 am	04/12/2021 11:45:52 am
2543830	A Thousand Years	Christina Perri (Twilight Movie)	0	0	3987354		manual		04/10/2021 11:36:48 pm	04/10/2021 11:36:48 pm
2543785	Stand by Me	Ben E. King	0	0	3987333		manual		04/10/2021 11:22:42 pm	04/10/2021 11:22:42 pm
2543759	Don’t Worry Be Happy	Bobby McFerrin	0	11.11	3987316	aaron_w_	twitch-chat		04/10/2021 11:16:03 pm	04/10/2021 11:16:03 pm
2543723	Where the Water Flows	David Nuvue	0	5.21	3987212	NachoBroRyan	twitch-chat		04/10/2021 11:06:01 pm	04/10/2021 11:06:01 pm
2543684	Merry Go Round of Life - Howl's Moving Castle	Joe Hisaishi	0	10	3987211	angelique	manual		04/10/2021 10:57:14 pm	04/10/2021 10:57:14 pm
2543666	In the Air Tonight	Phil Collins	0	111.11	3987208	aaron_w_	twitch-chat		04/10/2021 10:52:58 pm	04/10/2021 10:52:58 pm
2543639	Kiseki - Pokemon X&Y Ending Theme	Shota Kageyama	0	0	3987192	Condoulo	manual		04/10/2021 10:46:43 pm	04/10/2021 10:46:43 pm
2543616	Flight of the Bumble Bee 	Rimsky-Korsakov	0	0	3987182	Mia	manual		04/10/2021 10:41:07 pm	04/10/2021 10:41:07 pm
2543605	Chapsticks (Jazz Version)		0	0	3987164	MissyAlcazarMusic	twitch-chat	Raid	04/10/2021 10:38:15 pm	04/10/2021 10:38:15 pm
2543150	In the Hall of the Mountain King -  Peer Gynt Op.46 No.4	Edvard Grieg	0	0	3984456	Mia	manual		04/10/2021 09:12:17 pm	04/10/2021 09:12:17 pm
2543121	Dance of Anitra - Peer Gynt Op.46 No.3	Edvard Grieg	0	0	3984454	Mia	manual		04/10/2021 09:07:38 pm	04/10/2021 09:07:38 pm
2543119	Morning Mood - Peer Gynt Op.46 No.1 	Edvard Grieg	0	0	3984451	Mia	manual		04/10/2021 09:07:36 pm	04/10/2021 09:07:36 pm
2543069	Slavonic Dance Op.46, No.8	Antonín Dvořák	0	0	3984449	Mia	manual		04/10/2021 08:57:51 pm	04/10/2021 08:57:51 pm
2543019	Hungarian Dance No. 5	Johannes Brahms	0	0	3984443	Mia	manual		04/10/2021 08:50:29 pm	04/10/2021 08:50:29 pm
2543000	When She Loved Me (Toy Story 2)	Randy Newman	0	0	3984433	Mia	manual		04/10/2021 08:47:08 pm	04/10/2021 08:47:08 pm
2542962	You've Got a Friend in Me	Randy Newman	0	0	3984430	Mia	manual		04/10/2021 08:41:44 pm	04/10/2021 08:41:44 pm
2542949	Kiss the Girl (The Little Mermaid)	Alan Menken	0	0	3984425	Mia	manual		04/10/2021 08:39:33 pm	04/10/2021 08:39:33 pm
2542922	I See the Light (Tangled)	Alan Menken	0	0	3984415	Mia	manual		04/10/2021 08:36:17 pm	04/10/2021 08:36:17 pm
2542851	Hakuna Matata (The Lion King)	Elton John	0	0	3984410	Mia	manual		04/10/2021 08:25:36 pm	04/10/2021 08:25:36 pm
2542813	Chim Chim Cheree	Richard M. Sherman	0	0	3984404	Mia	manual		04/10/2021 08:18:52 pm	04/10/2021 08:18:52 pm
2542757	Belle (Beauty and the Beast)	Alan Menken	0	0	3984403	Mia	manual		04/10/2021 08:10:32 pm	04/10/2021 08:10:32 pm
2542731	The Bare Necessities	Terry Gilkyson	0	0	3984396	Mia	manual		04/10/2021 08:05:27 pm	04/10/2021 08:05:27 pm
2535768	Improvisation	MiaMetzMusic	0	0	3977574		manual		04/10/2021 12:39:18 am	04/10/2021 12:39:18 am
2535717	Phantom of the Opera Medley	Andrew Lloyd Weber	0	111.11	3977444	aaarrrrrgggggggg	manual	w/ Dark Mia	04/10/2021 12:26:08 am	04/10/2021 12:26:08 am
2535660	Moonlight Sonata 1st Movement	Beethoven	0	0	3977436	Moxerrs	manual		04/10/2021 12:12:44 am	04/10/2021 12:12:44 am
2535629	Oath Sign		1	10	3977431	Anony	manual	https://musescore.com/qazxsw1240/scores/4814095	04/10/2021 12:06:12 am	04/10/2021 12:06:13 am
2535609	My Soul Your Beats	Angel Beats	0	0.01	3977190	actionmoviefan3000	manual		04/10/2021 12:01:42 am	04/10/2021 12:01:42 am
2535568	Kind of Sorrow- A-lin		1	20	3977125	mannylam 	manual	score on discord	04/09/2021 11:54:54 pm	04/09/2021 11:54:54 pm
2535562	Unravel - Tokyo Ghoul OP		1	250	3977387	moxxers	manual	https://www.youtube.com/watch?v=sEQf5lcnj_o&ab_channel=AnimenzPianoSheets	04/09/2021 11:53:27 pm	04/09/2021 11:53:27 pm
2535504	The Logical Song	Supertramp	0	5	3977021	aaron	manual	gift sub	04/09/2021 11:41:17 pm	04/09/2021 11:41:17 pm
2535467	While The Trees Sleep by David Nevue 		1	0.01	3976954	NachoBroRyan	manual	score in discord music-share channel	04/09/2021 11:34:00 pm	04/09/2021 11:34:00 pm
2535291	Sonic 2 - Emerald Hill Zone	Sonic 2	0	10	3976913	chosen13	manual		04/09/2021 11:00:32 pm	04/09/2021 11:00:32 pm
2535261	My Heart Will Go On (Titanic)	Celine Dion	0	0.01	3976769	LinkSamus3	manual		04/09/2021 10:55:26 pm	04/09/2021 10:55:26 pm
2535215	Unravel - Tokyo Ghoul		1	63.89	3976969	violinanthony	manual	https://musescore.com/user/27040825/scores/5036307	04/09/2021 10:48:05 pm	04/09/2021 10:48:05 pm
2535149	Eyes on Me	Final Fantasy VIII	0	5	3976351	cmriley105	manual		04/09/2021 10:37:21 pm	04/09/2021 10:37:21 pm
2535082	Estavius - Epic Battle Fantasy 4	HalcyonicFalconX	0	0	3975844	j0shua2021	extension		04/09/2021 10:28:45 pm	04/09/2021 10:28:45 pm
2535043	ravel - pavane for a dead princes.		1	500	3976779	moxerrs	manual	https://www.free-scores.com/download-sheet-music.php?pdf=677	04/09/2021 10:23:35 pm	04/09/2021 10:23:35 pm
2534971	Equilibrium	David Nevue	0	0	3975837	nachobroryan	twitch-chat		04/09/2021 10:12:29 pm	04/09/2021 10:12:29 pm
2534899	Closer - Tegan and Sara		1	20	3976535	anon	manual	https://musescore.com/beacarcao/scores/5857222	04/09/2021 10:01:17 pm	04/09/2021 10:01:17 pm
2534822	Wedding Dress		1	20	3976543	iFatti	manual	https://musescore.com/user/1966366/scores/884811	04/09/2021 09:50:23 pm	04/09/2021 09:50:23 pm
2534698	Everything I do (I do it for you)	Bryan Adams	0	5	3976453	condoulo	manual	gifted	04/09/2021 09:34:27 pm	04/09/2021 09:34:27 pm
2534668	 Megalovania - Undertale	Toby Fox	0	0	3975836	sdufus	website		04/09/2021 09:29:30 pm	04/09/2021 09:29:30 pm
2534603	ODESZA - A Moment Apart (Piano Break)		1	20	3976340	michaelhobelsberger	manual	https://musescore.com/user/35261554/scores/6389109?share=copy_link	04/09/2021 09:21:55 pm	04/09/2021 09:21:55 pm
2534515	Mirror Night (Piano) 镜夜乐谱 Reflection 反思 - Dylan Rowe 灰男孩		1	51	3976201	violinanthony	manual	https://musescore.com/user/22154/scores/150751?share=copy_link	04/09/2021 09:10:21 pm	04/09/2021 09:10:21 pm
2534409	Sail		1	20	3976027	Wolfried	manual	https://musescore.com/user/16296656/scores/5118758?share=copy_link	04/09/2021 08:57:29 pm	04/09/2021 08:57:29 pm
2534337	Come sail Away		1	42	3975980	anony	manual	https://musescore.com/user/9811676/scores/2309776?share=copy_link	04/09/2021 08:50:17 pm	04/09/2021 08:50:17 pm
2534227	On Melancholy Hill - Gorillaz		1	0.1	3975890	Marethyw	manual	https://musescore.com/user/22647801/scores/5704213?share=copy_link	04/09/2021 08:38:33 pm	04/09/2021 08:38:33 pm
2534129	Orinoco Flow	Enya	0	5	3975830	bazzaroo69	manual	sub	04/09/2021 08:28:55 pm	04/09/2021 08:28:55 pm
2534081	Interstellar Theme	Hans Zimmer	0	0	3975294	ninegreg	extension		04/09/2021 08:23:09 pm	04/09/2021 08:23:09 pm
2534022	Final Fantasy VII Theme	Final Fantasy	0	5	3975614	JohnjRx	manual	resub	04/09/2021 08:16:23 pm	04/09/2021 08:16:23 pm
2533921	Merry Go Round of Life - Howl's Moving Castle	Joe Hisaishi	0	0	3975264	keibaee	extension		04/09/2021 08:04:19 pm	04/09/2021 08:04:19 pm
2533857	Tabi no Tochuu - Spice and Wolf	-	0	10	3975352	wolfried	manual	bits	04/09/2021 07:56:38 pm	04/09/2021 07:56:38 pm
2533792	Shrek- Fairytale		1	20	3975446	Donkey	manual	https://musescore.com/user/21804496/scores/4257251?share=copy_link	04/09/2021 07:49:05 pm	04/09/2021 07:49:05 pm
2533733	Hold the Line	Toto	0	0	3975232	marethyw	website		04/09/2021 07:42:39 pm	04/09/2021 07:42:39 pm
2533689	 Dan Dan Kokoro Hikareteku	Dragon Ball GT	0	0	3975171	condoulo	twitch-chat		04/09/2021 07:37:07 pm	04/09/2021 07:37:07 pm
2533557	Radio Ballet	Euvium	0	5	3975162	rickytickybobby37	manual	resubed	04/09/2021 07:24:58 pm	04/09/2021 07:24:58 pm
2525239	Bill Conti		1	0	3965224	Aaron	manual	Mia's Choice	04/08/2021 11:59:41 pm	04/08/2021 11:59:42 pm
2525188	 		1	0	3965271		manual	Hydrate	04/08/2021 11:45:12 pm	04/08/2021 11:45:12 pm
2525178	Tifa's Theme	Final Fantasy	0	0	3965231		manual		04/08/2021 11:42:47 pm	04/08/2021 11:42:47 pm
2525150	Theme of Love	Final Fantasy	0	5	3965216	StringPlayerGamer	twitch-chat		04/08/2021 11:37:47 pm	04/08/2021 11:37:47 pm
2525110	Fairytale (from Shrek)	Harry Gregson-Williams	0	5	3965092	Condoulo	manual	gift sub	04/08/2021 11:33:07 pm	04/08/2021 11:33:07 pm
2525086	Hedwig's Theme [Harry Potter]	John Williams	0	0.01	3965080	Daniellelefay	manual		04/08/2021 11:27:18 pm	04/08/2021 11:27:18 pm
2525060	Keith Green - Rushing Wind		1	0.01	3965066	flyyyzer	manual	[raffle] https://musescore.com/user/1305251/scores/4683041	04/08/2021 11:21:33 pm	04/08/2021 11:21:33 pm
2525006	One Punch Man OST Sadness	Makato Miyasaki	0	10	3964950	ONE	manual		04/08/2021 11:15:07 pm	04/08/2021 11:15:07 pm
2524976	Fisherman's Horizon	 Final Fantasy VIII	0	10	3964898	cmriley105	manual		04/08/2021 11:08:07 pm	04/08/2021 11:08:07 pm
2524935	My Domain - Tommee Profitt (feat. Svrcina)		1	0.01	3964874	animexcel	manual	https://youtu.be/oIdWQ-iVDd4	04/08/2021 11:00:21 pm	04/08/2021 11:00:21 pm
2524897	Victory	Two Steps From Hell	0	22.22	3964940	aaron	twitch-chat		04/08/2021 10:51:47 pm	04/08/2021 10:51:47 pm
2524864	Star Sky	Two Steps From Hell	0	50	3964775	Genslash	manual	[no bump]	04/08/2021 10:45:08 pm	04/08/2021 10:45:08 pm
2524817	Mipha's Theme  - The Legend of Zelda	Manaka Kataoka	0	0	3964198	daemon1cus	extension		04/08/2021 10:37:14 pm	04/08/2021 10:37:14 pm
2524796	Canon in D	Pachelbel	0	0	3964197	yorkiedogs	website		04/08/2021 10:33:34 pm	04/08/2021 10:33:34 pm
2524769	Moonlight Sonata 3rd Movement	Beethoven	0	0	3964188	carlinmcool	extension		04/08/2021 10:29:27 pm	04/08/2021 10:29:27 pm
2524755	Skinny love		1	20	3964578	anonymous	manual	https://musescore.com/user/3354451/scores/3283921	04/08/2021 10:26:13 pm	04/08/2021 10:26:13 pm
2524713	Thomas the Tank Engine	Mike O'Donnell	0	0	3964736		manual		04/08/2021 10:18:35 pm	04/08/2021 10:18:35 pm
2524674	 		1	0	3964669		manual	Aaarrrrrgggggggg	04/08/2021 10:12:14 pm	04/08/2021 10:12:14 pm
2524667	I Give you My Heart - Crash Landing on You OST	Lee Ji-Eun	0	5	3964581	Genslash	manual	resub x9	04/08/2021 10:11:33 pm	04/08/2021 10:11:33 pm
2524619	Don’t Worry Be Happy	Bobby McFerrin	0	5.71	3964473	Mr E Vennumbers	manual		04/08/2021 10:03:57 pm	04/08/2021 10:03:57 pm
2524467	Eyes on Me	Final Fantasy VIII	0	10	3964428	cmriley105	twitch-chat		04/08/2021 09:43:07 pm	04/08/2021 09:43:07 pm
2524412	Ultimate Battle Goku vs Jiren |Dragon Ball Super		1	90.01	3964396	it's over9000	manual	https://musescore.com/roberto_oliveira/ultimate-battle-goku-vs-jiren	04/08/2021 09:36:11 pm	04/08/2021 09:36:11 pm
2524346	Celeste	David Hicken	0	0	3964187	genslash	website		04/08/2021 09:26:28 pm	04/08/2021 09:26:29 pm
2524257	Phantom of the Opera Medley	Andrew Lloyd Weber	0	0	3964177	j0shua2021	extension		04/08/2021 09:16:22 pm	04/08/2021 09:16:22 pm
2524191	Never Give Up on Your Dreams	Two Steps From Hell	0	0	3963615	rafalqwe	website		04/08/2021 09:06:52 pm	04/08/2021 09:06:52 pm
2524115	Somnus	Final Fantasy XV	0	0	3963608	onyxechoes	website		04/08/2021 08:59:26 pm	04/08/2021 08:59:26 pm
2524081	Interstellar Theme	Hans Zimmer	0	0	3963607	buttons_kitakat	website		04/08/2021 08:55:24 pm	04/08/2021 08:55:24 pm
2524029	I Was Lost Without You - Mass Effect 3		1	20	3963809	Geekydude80	manual	https://musescore.com/user/30855263/scores/6340318?share=copy_link	04/08/2021 08:48:58 pm	04/08/2021 08:48:58 pm
2523953	Grandia 1 OST Disc 1 - 4. Farewell to Sue		1	22	3963800	michaelhobelsberger 	manual	https://youtu.be/-AtOOxVjtSM	04/08/2021 08:42:06 pm	04/08/2021 08:42:06 pm
2523858	If I Ain t Got You		1	25	3963775	Anony	manual	https://musescore.com/user/6472631/scores/5629584?share=copy_link	04/08/2021 08:31:44 pm	04/08/2021 08:31:44 pm
2523799	Sad Machine - Worlds	Porter Robinson	0	0	3963605	outtapwn3d	twitch-chat		04/08/2021 08:24:39 pm	04/08/2021 08:24:39 pm
2523720	metroid brinstar depth	-	0	0	3963603	syss666	twitch-chat		04/08/2021 08:17:44 pm	04/08/2021 08:17:44 pm
2523675	Gurenge -Demon Slayer	LiSA	0	0	3963064	sdufus	extension		04/08/2021 08:11:39 pm	04/08/2021 08:11:39 pm
2523594	To Zanarkand	Final Fantasy X 	0	5	3963514	just_madd	manual	resub	04/08/2021 08:04:39 pm	04/08/2021 08:04:39 pm
2523553	Merry Go Round of Life - Howl's Moving Castle	Joe Hisaishi	0	0	3963057	daniellelefay	twitch-chat		04/08/2021 07:59:47 pm	04/08/2021 07:59:47 pm
2523489	You Raise Me Up	Rolf Lovland	0	0	3963056	linksamus3	twitch-chat		04/08/2021 07:53:37 pm	04/08/2021 07:53:37 pm
2523425	Elysium of the blue sky (Xenoblade Chronicles 2)	ACE	0	0	3963054	michaelhobelsberger	website		04/08/2021 07:46:36 pm	04/08/2021 07:46:36 pm
2523365	Casting Crowns - Voice of Truth		1	0	3963177	Daanik	manual	https://youtu.be/tcuiuIwtpa4	04/08/2021 07:39:56 pm	04/08/2021 07:39:56 pm
2523282	Kiseki - Pokemon X&Y Ending Theme	Shota Kageyama	0	0	3963051	condoulo	twitch-chat		04/08/2021 07:31:44 pm	04/08/2021 07:31:44 pm
2523267	Casting Crowns - Voice of Truth		1	20	3963168	Daanik	manual	https://youtu.be/tcuiuIwtpa4	04/08/2021 07:29:18 pm	04/08/2021 07:31:18 pm
2506941	Nocturne in G minor, Op.15, No.3	Chopin	0	5	3943976	marz1233	twitch-chat	new sub	04/07/2021 12:28:35 am	04/07/2021 12:28:35 am
2506885	Terra's Theme	Final Fantasy VI	0	0	3943913		manual		04/07/2021 12:05:50 am	04/07/2021 12:05:50 am
2506871	Improvisation	MiaMetzMusic	0	0	3943894		manual		04/07/2021 12:01:37 am	04/07/2021 12:01:37 am
2506853	Rocky Piano Suite [Love Themes] ($11.11)	Bill Conti & Vince DiCola	0	0	3943840	aaron_w_	manual		04/06/2021 11:55:09 pm	04/06/2021 11:55:09 pm
2506789	On my own		1	10	3943659	Jtight150	manual		04/06/2021 11:32:57 pm	04/06/2021 11:32:57 pm
2506752	Forrest Gump Theme	Alan Silvestri	0	10	3943696	codernem	manual		04/06/2021 11:23:27 pm	04/06/2021 11:23:28 pm
2506713	Mad World - Tears for Fears		1	50	3943714	anonymous	manual	https://musescore.com/user/16006641/scores/5033074	04/06/2021 11:14:46 pm	04/06/2021 11:14:46 pm
2506686	Omake-pfadlib: Attack on Titan		1	20	3943637	Violinanthony_	manual	https://musescore.com/user/176785/scores/3110151	04/06/2021 11:07:35 pm	04/06/2021 11:07:35 pm
2506664	Truman Sleeps	Philip Glass	0	5	3943408	kolasky07	twitch-chat		04/06/2021 11:01:18 pm	04/06/2021 11:01:18 pm
2506632	Poluska Polye	-	0	44.44	3943580	aaron	manual	"Polushka Polye (and can you send the clip to the Music Crew site?)"	04/06/2021 10:53:00 pm	04/06/2021 10:53:00 pm
2506610	SYML - Girl (Piano Solo) - Piano Tutorial		1	20	3943534	wulfrick_z 	manual	https://youtu.be/8qRCdZ4zxYY?t=8	04/06/2021 10:47:09 pm	04/06/2021 10:47:09 pm
2506549	Flёur		1	48.47	3943356	Genslash	manual	[Last stream tip 😅] https://bit.ly/3urCtdY	04/06/2021 10:33:26 pm	04/06/2021 10:33:26 pm
2506516	LMM by Hwasa	Hwasa	0	5	3943330	UnbiasedTaco_	manual	bits	04/06/2021 10:25:24 pm	04/06/2021 10:25:24 pm
2506482	Piano Sonata No. 8 in A minor K. 310	Mozart	0	22.94	3943432	Mr E Vennumbers	manual		04/06/2021 10:17:13 pm	04/06/2021 10:17:13 pm
2506438	Clair de Lune	Debussy	0	0.01	3943184	rikalaya	manual	channel pt	04/06/2021 10:10:06 pm	04/06/2021 10:10:06 pm
2506398	 		1	0	3943378		manual	Pssst: Livelearn overlay on 😆	04/06/2021 10:03:01 pm	04/06/2021 10:03:01 pm
2506397	Linus and Lucy (peanuts Theme)	Vince Gauraldi	0	5	3943169	Nachobroryan	manual	gift sub	04/06/2021 10:02:59 pm	04/06/2021 10:02:59 pm
2506359	Angels & Airwaves - Start The Machine (Audio Video)		1	200	3943296	anonymous	manual	[with new toy 😁] https://www.youtube.com/watch?v=ysoMOefPyRs	04/06/2021 09:57:45 pm	04/06/2021 09:57:45 pm
2506214	Improvisation	MiaMetzMusic	0	0	3943191		manual		04/06/2021 09:30:26 pm	04/06/2021 09:30:26 pm
2506158	Kiki's Delivery Service - A Town with an Ocean View	Joe Hisaishi	0	0	3943070	AndyThe Frenchy	manual		04/06/2021 09:21:35 pm	04/06/2021 09:21:35 pm
2506109	Take on Me	A-Ha	0	0	3942250	marethyw	website		04/06/2021 09:13:35 pm	04/06/2021 09:13:35 pm
2506073	Bridge Over Troubled Water	Paul Simon	0	0	3942249	linksamus3	twitch-chat		04/06/2021 09:07:24 pm	04/06/2021 09:07:24 pm
2506039	Kass's theme (The Champion's Ballad)	Manaka Kataoka	0	10	3942764	wolfried	manual	bits	04/06/2021 09:00:51 pm	04/06/2021 09:00:51 pm
2505980	The Never Ending Story- FRANCESCO PARRINO		1	25	3942838	Animexcel 	manual	https://www.musicnotes.com/sheetmusic/mtd.asp?ppn=MN0199406&ca=0&cmpid=art_francesco_parrino&utm_source=art_francesco_parrino&utm_medium=campaign	04/06/2021 08:53:16 pm	04/06/2021 08:53:16 pm
